Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/packages/1587_Gigolo,3,Eager Action,multiple actions,action,"['Change', 'and click']",Change the values of the bookmark data in the appropriate text boxes and click the 'OK' button
../testcases/packages/1588_gThumb,0,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse pointer to the Applications Menu icon and click it
../testcases/packages/1588_gThumb,0,Eager Action,multiple actions,action,"['Open', 'and select']","Open the File Manager, right-click on an image file and select the ""Open with gThumb"" option"
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to File ->Save As
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Select', 'and click']","Select a directory and click the ""Save"" button"
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to File ->Print or alternatively hit Ctrl+P keys
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Select', 'and click']","Select the output print destination and format and click the ""Print"" button"
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Type', 'and click']","Type a name for the folder in text-box and click the ""Create"" button"
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Select', 'and click']",Select the file(s)/folder(s) to import and click the 'Import' button
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and and navigate to File ->Export To
../testcases/packages/1588_gThumb,1,Eager Action,multiple actions,action,"['Fill', 'and click']","Fill the text-boxes with the required data and click the ""OK/Save"" button"
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to Edit ->Cut or alternatively hit Ctrl+X keys
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Navigate', 'and use']","Navigate to the destination folder using the folder tree and use Edit ->Paste, or press Ctrl+V, to complete the file transfer"
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to Edit ->Copy or alternatively hit Ctrl+C keys
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Navigate', 'and use']","Navigate to the destination folder using the folder tree and use Edit ->Paste, or press Ctrl+V, to complete the file transfer"
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to Edit ->Rename or alternatively hit F2 key
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Rename', 'afterwards click']","Rename the file by changing its value in the ""Template"" text-box and afterwards click the ""Rename"" button"
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to Edit ->Duplicate or alternatively hit Shift+Ctrl+D keys
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to Edit ->Move to Trash
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to Edit ->Delete
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Select', 'and navigate']",Select an image file from the browser view in gThumb window main area and navigate to Edit ->Comment or alternatively hit Ctrl+M keys
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Fill', 'and click']","Fill the text-boxes with the required metadata and click the ""Save and Close"" button"
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Define', 'and click', '""Find']","Define the start point of the search, the filter rules and click the ""Find"" button"
../testcases/packages/1588_gThumb,2,Eager Action,multiple actions,action,"['Define', 'and click', '""Find']","Define the start point of the search, the filter rules and click the ""Find"" button"
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Navigate', '/untick']",Navigate to View ->Toolbar and tick/untick its checkbox
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Navigate', 'and tick', '/untick']",Navigate to View ->Statusbar and tick/untick its checkbox
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Navigate', 'and tick', '/untick']",Navigate to View ->Sidebar and tick/untick its checkbox or alternatively hit F9 key
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Navigate', 'and tick', '/untick']",Navigate to View ->Filterbar and tick/untick its checkbox
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Select', 'and navigate', 'to View', 'alternatively hit']",Select an image file from the browser view in gThumb window main area and navigate to View ->Fullscreen or alternatively hit F11 key
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Navigate', '/untick']",Navigate to View ->Hidden Files and tick/untick its checkbox or alternatively hit Ctrl+H keys
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Navigate', 'View ->Sort']",Navigate to View ->Sort by...
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Click', 'and choose']","Click the ""Sort by:"" button and choose a sort criteria from the drop down list presented"
../testcases/packages/1588_gThumb,3,Eager Action,multiple actions,action,"['Navigate', 'and tick', '/untick']",Navigate to View ->Thumbnails and tick/untick its checkbox or alternatively hit Ctrl+T keys
../testcases/packages/1588_gThumb,4,Eager Action,multiple actions,action,"['Change', 'then navigate']",Change the current directory to another one in the folder tree and then navigate to Go ->Back or alternatively hit Alt+Left keys
../testcases/packages/1588_gThumb,4,Eager Action,multiple actions,action,"['Navigate', 'alternatively hit']",Navigate to Go ->Up or alternatively hit Alt+Up keys
../testcases/packages/1588_gThumb,4,Eager Action,multiple actions,action,"['Enter', 'and click', '"" button']","Enter a path to a folder in the Location text-box and click the ""Jump to"" button"
../testcases/packages/1588_gThumb,4,Eager Action,multiple actions,action,"['Navigate', 'Go ->Desktop']",Navigate to Go ->Desktop
../testcases/packages/1588_gThumb,5,Eager Action,multiple actions,action,"[', remove', 'or select', 'and click']","Edit bookmarks names and/or locations, remove a bookmark or select a specific bookmark to jump directly into and click on the corresponding action button"
../testcases/packages/1588_gThumb,6,Eager Action,multiple actions,action,"['Navigate', 'Help ->Keyboard']",Navigate to Help ->Keyboard Shortcuts
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Change', 'then click']","Change the current directory to another one in the folder tree and then click the ""Back"" toolbar icon"
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Select', 'and click']","Select an image file from the browser view in gThumb window main area and click the ""Printer"" toolbar icon"
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Select', 'and click']","Select the output print destination and format and click the ""Print"" icon"
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Define', 'and click', '""Find']","Define the start point of the search, the filter rules and click the ""Find"" button"
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Select', 'and click']","Select an image file from the browser view in gThumb window main area and click the ""Fullscreen"" toolbar icon"
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Fill', 'and click']","Fill the text-boxes with the required metadata and click the ""Save and Close"" button"
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Select', 'and click']","Select an image file from the browser view in gThumb window main area and click the ""Edit file"" toolbar icon"
../testcases/packages/1588_gThumb,7,Eager Action,multiple actions,action,"['Select', 'and click']","Select an image file from the browser view in gThumb window main area and click the ""Properties"" toolbar icon"
../testcases/packages/1591_Blueman,0,Eager Action,multiple actions,action,"['Click', '""Turn']","Click on ""Turn Bluetooth off""."
../testcases/packages/1591_Blueman,0,Eager Action,multiple actions,action,"['Activate', '. Click', 'Click', '""Turn']","Activate again the context menu. Click on ""Turn Bluetooth on"""
../testcases/packages/1591_Blueman,1,Eager Action,multiple actions,action,"['Change', '. Click', 'Click']","Change the name to ""blueman_test"". Click on close."
../testcases/packages/1591_Blueman,2,Eager Action,multiple actions,action,"['Go', 'and have']",Go to the search screen of your Bluetooth device and have it ready to search for the computer's Bluetooth adapter.
../testcases/packages/1591_Blueman,2,Eager Action,multiple actions,action,"['Click', '""Make']","Click on ""Make discoverable""."
../testcases/packages/1591_Blueman,3,Eager Action,multiple actions,action,"['Search', 'and select', '. Click', 'Click']","Search for your input device and select it. Click on ""Forward"". "
../testcases/packages/1591_Blueman,3,Eager Action,multiple actions,action,"['""Proceed', 'and click']","Select ""Proceed without pairing"" and click on ""Forward""."
../testcases/packages/1591_Blueman,3,Eager Action,multiple actions,action,"['Click', 'and try']","Click on ""close"" and try to use your input device."
../testcases/packages/1591_Blueman,4,Eager Action,multiple actions,action,"['Search', 'and select', '. Click', 'Click']","Search for your input device and select it. Click on ""Forward"". "
../testcases/packages/1591_Blueman,4,Eager Action,multiple actions,action,"['""Use', 'and click']","Select ""Use random Passkey"" and click on ""Forward""."
../testcases/packages/1591_Blueman,4,Eager Action,multiple actions,action,"['Accept', 'and enter']",Accept the connection in your storage device and enter the passkey.
../testcases/packages/1591_Blueman,4,Eager Action,multiple actions,action,"['Click', 'and open', '. Click', 'Click']","Click on ""close"" and open the context menu again. Click on ""Browse file on devices""."
../testcases/packages/1591_Blueman,4,Eager Action,multiple actions,action,"['Select', 'and click', '. Accept', 'Accept']","Select your storage device and click on ""OK"". Accept the connection on your device."
../testcases/packages/1592_GNOME Sudoku,0,Eager Action,multiple actions,action,"['Now click', '. Select', 'Select']","Now click on ""New Puzzle"". Select a new game with level ""hard"""
../testcases/packages/1592_GNOME Sudoku,0,Eager Action,multiple actions,action,"['Now click', '. Select', 'Select']","Now click on ""New Puzzle"". Select a new game with level ""medium"""
../testcases/packages/1592_GNOME Sudoku,0,Eager Action,multiple actions,action,"['Now click', '. Select', 'Select']","Now click on ""New Puzzle"". Select a new game with level ""easy"""
../testcases/packages/1592_GNOME Sudoku,1,Eager Action,multiple actions,action,"['Now click', '. Select', 'Select']","Now click on ""New Puzzle"". Select a new game with level ""easy"""
../testcases/packages/1592_GNOME Sudoku,1,Eager Action,multiple actions,action,"['Finish', 'can choose']","Finish the game by solving the Sudoku. You can choose ""Sudoku"" >>""Show Warnings"" to finish faster"
../testcases/packages/1592_GNOME Sudoku,2,Eager Action,multiple actions,action,"['Now click', '. Select', 'Select']","Now click on ""New Puzzle"". Select a new game with level ""medium"""
../testcases/packages/1592_GNOME Sudoku,2,Eager Action,multiple actions,action,"['Select', 'and select', '""sudoku_test.pdf', '. Click', 'Click']","Select the printer ""Print to file"" and select an output filename and directory (e.g. ""sudoku_test.pdf"" in your home directory). Click on ""Preview"""
../testcases/packages/1593_pavucontrol,1,Eager Action,multiple actions,action,"['Select', 'to sound']",Select the padlock icon next to sound output and press
../testcases/packages/1593_pavucontrol,1,Eager Action,multiple actions,action,"['Reset', 'and press']",Reset both volume channels to default and press the padlock icon
../testcases/packages/1595_Time Administration,1,Eager Action,multiple actions,action,"['Enter', 'and click']",Enter your password and click the 'Authenticate' button
../testcases/packages/1595_Time Administration,1,Eager Action,multiple actions,action,"['Click', 'and change']",Click on 'Time zone:' again and change it back to the correct zone.
../testcases/packages/1595_Time Administration,3,Eager Action,multiple actions,action,"['Select', ""'Keep""]",Select the 'Keep synchronized with Internet servers' option
../testcases/packages/1595_Time Administration,3,Eager Action,multiple actions,action,"[', click', ""'Close""]","When the 'Changes applied' dialog appears, click 'Close'"
../testcases/packages/1595_Time Administration,4,Eager Action,multiple actions,action,"['Click', ""'Help""]",Click the 'Help' button
../testcases/packages/1598_Leafpad,0,Eager Action,multiple actions,action,"['Click', '""Save']","Click on ""File"" in menu bar and then ""Save"""
../testcases/packages/1598_Leafpad,0,Eager Action,multiple actions,action,"['Choose', '. Click', 'Click', '""Save']","Choose your home folder to save the file as ""ubuntu.txt"". Click on ""Save"""
../testcases/packages/1598_Leafpad,1,Eager Action,multiple actions,action,"['Click', '""Find']","Click on ""Search"" in menu bar and then ""Find..."""
../testcases/packages/1598_Leafpad,1,Eager Action,multiple actions,action,"['. Click', 'Click', '""Find']","Type in ""human"". Click on ""Find"""
../testcases/packages/1598_Leafpad,3,Eager Action,multiple actions,action,"['and enter', '. Select', 'Select', 'Then click']","Select ""Print to File"" as printer and enter ""ubuntu.pdf"" as filename. Select your home folder as location. Then click on ""Print"""
../testcases/packages/1598_Leafpad,3,Eager Action,multiple actions,action,"['Open', 'and open']","Open your file manager and open the created file ""ubuntu.pdf"""
../testcases/packages/1599_Orage,0,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse pointer to the menu icon and click it
../testcases/packages/1599_Orage,2,Eager Action,multiple actions,action,"['Select', 'and click']","Select a timezone and click the ""OK"" button"
../testcases/packages/1599_Orage,2,Eager Action,multiple actions,action,"['Navigate', 'and click']","Navigate to /usr/share/orage/sounds choose a sound file and click the ""Open"" button"
../testcases/packages/1599_Orage,2,Eager Action,multiple actions,action,"['Point', 'and click']","Point your mouse cursor to the ""Calendar window"" tab and click it"
../testcases/packages/1599_Orage,2,Eager Action,multiple actions,action,"['Point', 'and click']","Point your mouse cursor to the ""Extra settings"" tab and click it"
../testcases/packages/1599_Orage,5,Eager Action,multiple actions,action,"['Define', 'alternatively hit']","Define the contents of the appointment, detailing its Type, Title, Location, whether it's a all day event or not, its start time, duration, availability, categories, priority and notes. When finished either navigate to File ->Save and close or alternatively hit Alt+W keys"
../testcases/packages/1599_Orage,5,Eager Action,multiple actions,action,"['double click', 'just click', 'and navigate']","In the calendar window double click the date where previously the appointment was created, or alternatively just click the date and navigate to View ->View selected date"
../testcases/packages/1599_Orage,5,Eager Action,multiple actions,action,"['Edit', 'alternatively hit']",Edit any of the parameters of the appointment and when finished either navigate to File ->Save and close or alternatively hit Alt+W keys
../testcases/packages/1599_Orage,5,Eager Action,multiple actions,action,"['double click', 'just click', 'and navigate']","In the calendar window double click the date where previously the appointment was created/edited, or alternatively just click the date and navigate to View ->View selected date"
../testcases/packages/1599_Orage,5,Eager Action,multiple actions,action,"['Select', 'and navigate']","Select the appointment line and navigate to File ->Delete or alternatively ""Delete"" button in the toolbar"
../testcases/packages/1599_Orage,6,Eager Action,multiple actions,action,"['will write', 'or choose', 'and click']","In the Export text box enter the name of the file where Orage will write appointments or choose either all appointments or just a list of ids and click the ""Save"" button"
../testcases/packages/1600_Ristretto,0,Eager Action,multiple actions,action,"[', start', 'and press']","From an open terminal window, start Ristretto by typing ""ristretto"" (no quotes) and press the Enter key."
../testcases/packages/1600_Ristretto,0,Eager Action,multiple actions,action,"['or choose', 'and select']","From within the File Manager, right-click on an image file and Select ""Open with Ristretto"". If that option does not exist, select ""Open With..."" and either Select Ristretto from the list or choose the ""Open With Other Application"" and select Ristretto from the list."
../testcases/packages/1600_Ristretto,1,Eager Action,multiple actions,action,"['Ensure', 'and select']","Ensure that ristretto is loaded. Select File->Open, select and image, and select ""Open""."
../testcases/packages/1600_Ristretto,1,Eager Action,multiple actions,action,"['Select File->Save', 'File->Save Copy', 'and save']",Select File->Save Copy and save a copy of the file in another directory.
../testcases/packages/1600_Ristretto,2,Eager Action,multiple actions,action,"['Ensure', '. Select', 'Select', 'and choose']",Ensure that Ristretto is loaded and that it is displaying an image from a directory where multiple images exist. Select Open->With and choose an application to open the image with (e.g. gimp).
../testcases/packages/1600_Ristretto,2,Eager Action,multiple actions,action,"['*Ensure', 'and answer']","***Ensure that you have a backup of the image currently in the main window. Select Edit->Delete and answer ""Yes"" to the prompt."
../testcases/packages/1600_Ristretto,3,Eager Action,multiple actions,action,"[', select', 'and press']","Select View->Set As Wallpaper, select your desktop management system, the wallpaper settings, and press OK."
../testcases/packages/1600_Ristretto,4,Eager Action,multiple actions,action,"['Ensure', '. Select', 'Select']",Ensure that Ristretto is loaded and displaying images from a directory containing multiple images. Select Go->Forward
../testcases/packages/1600_Ristretto,6,Eager Action,multiple actions,action,"['Ensure', '. Click', 'Click', '""Open', 'and open']","Ensure that Ristretto is properly loaded. Click on the ""Open an image"" toolbar item and open an image."
../testcases/packages/1600_Ristretto,6,Eager Action,multiple actions,action,"['Click', '""Save', 'and save']","Click on the ""Save a copy of this image"" toolbar icon and save a copy of the file in another directory."
../testcases/packages/1600_Ristretto,6,Eager Action,multiple actions,action,"['*Ensure', '. Click', 'Click']","***Ensure that you have a backup of the image currently in the main window. Click on the ""Delete this image from disk"" toolbar icon."
../testcases/packages/1600_Ristretto,6,Eager Action,multiple actions,action,"['Click', '""Edit', 'and choose']","Click on the ""Edit this image"" toolbar icon and choose an application to open the image with (e.g. gimp)."
../testcases/packages/1600_Ristretto,7,Eager Action,multiple actions,action,"['Ensure', '. Click', 'Click']",Ensure that Ristretto is loaded and displaying images from a directory containing multiple images. Click on an image in the thumbnail bar.
../testcases/packages/1600_Ristretto,7,Eager Action,multiple actions,action,"['Click', 'and drag']",Click and drag the thumbnail scrollbar.
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['Ensure', '. Go', 'Go', ', select', 'and select']","Ensure that Ristretto is loaded and displaying images from a directory containing multiple images. Go to Edit->Preferences->Display tab, select the ""Override background color"" checkbox and select a background color."
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['will need', '. Go', 'Go', 'and select']","(Note: you will need an image with a resolution greater than your screen resolution). Go to Edit->Preferences->Display tab and select the ""Limit rendering quality"" checkbox."
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['Go', 'and uncheck', '. View', 'View']","Go to Edit->Preferences->Fullscreen tab, and uncheck the ""Hide thumbnail bar when fullscreen checkbox. View an image fullscreen."
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['Go', 'and check', '. View', 'View']","Go to Edit->Preferences->Fullscreen tab, and check the ""Show fullscreen clock"" checkbox. View an image fullscreen."
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['Go', 'and change', '. View', 'View']","Go to Edit->Preferences->Slideshow tab, and change the ""Timeout"" value. View a slideshow."
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['Go', 'and check', ', zoom', 'and zoom']","Go to Edit->Preferences->Control tab, and check the ""Invert zoom direction"" checkbox. While pressing the Ctrl key, zoom in turning the mouse scroll-wheel backward and zoom out turning the mouse scroll-wheel forward."
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['Go', 'and uncheck']","Go to Edit->Preferences->Behaviour tab, and uncheck the ""Maximize window on startup when opening an image"" checkbox. Shutdown ristretto. Right-click on an image in the File Manager and open with Ristretto."
../testcases/packages/1600_Ristretto,8,Eager Action,multiple actions,action,"['Go', 'and uncheck', '. Go', 'Go']","Go to Edit->Preferences->Behaviour tab, and uncheck the ""Wrap around images"" checkbox. Go to the last image on the thumbnail bar."
../testcases/packages/1602_Xpad,0,Eager Action,multiple actions,action,"['. Click', 'Click']","XPad can be activated in the Lubuntu Start Menu at ""Accessories"". Click on ""XPad"""
../testcases/packages/1602_Xpad,1,Eager Action,multiple actions,action,"['Change', '""Use', 'and click']","Change the properties. Check ""Use this font” and click on the font name"
../testcases/packages/1602_Xpad,1,Eager Action,multiple actions,action,"['. Click', 'Click']","Select Serif regular 11. Click on ""OK"""
../testcases/packages/1603_LightDM GTK+ Greeter,0,Eager Action,multiple actions,action,"['(gear', ', choose']","From session menu (gear icon), choose any session"
../testcases/packages/1603_LightDM GTK+ Greeter,0,Eager Action,multiple actions,action,"[', choose', ', enter']","In user dialogue, choose user, enter password as required and press Log In"
../testcases/packages/1603_LightDM GTK+ Greeter,1,Eager Action,multiple actions,action,"[', choose', ', enter']","In user dialogue, choose user, enter password as required and press Log In"
../testcases/packages/1603_LightDM GTK+ Greeter,1,Eager Action,multiple actions,action,"[', change', 'and repeat']","Logout of session, change language and repeat login steps"
../testcases/packages/1603_LightDM GTK+ Greeter,2,Eager Action,multiple actions,action,"[', choose', ', enter']","In user dialogue, choose user, enter password as required and press Log In"
../testcases/packages/1603_LightDM GTK+ Greeter,2,Eager Action,multiple actions,action,"[', choose', ', enter']","In user dialogue, choose user, enter password as required and press Log In"
../testcases/packages/1604_Gnome Calculator,1,Eager Action,multiple actions,action,"['Click', 'and select']",Click the 'Number format' drop-down list and select one of the given options
../testcases/packages/1604_Gnome Calculator,1,Eager Action,multiple actions,action,"['Decrease', '/increase']",Decrease/increase the value of decimal places to show
../testcases/packages/1604_Gnome Calculator,1,Eager Action,multiple actions,action,"['Tick', ""'Show""]",Tick the 'Show thousands separators' option
../testcases/packages/1604_Gnome Calculator,1,Eager Action,multiple actions,action,"['Click', 'and select']",Click the 'Angle units' drop-down list and select one of the given options
../testcases/packages/1604_Gnome Calculator,1,Eager Action,multiple actions,action,"['Click', 'and select']",Click the 'Word size' drop-down list and select one of the given options
../testcases/packages/1605_synaptic,0,Eager Action,multiple actions,action,"[', write', 'hit enter']","Back in terminal, write ""sudo synaptic"" and hit enter"
../testcases/packages/1605_synaptic,0,Eager Action,multiple actions,action,"['Enter', 'hit enter']",Enter your password and hit enter
../testcases/packages/1605_synaptic,1,Eager Action,multiple actions,action,"['Enter', 'and click', '""Authenticate']","Enter your password and click on ""Authenticate"""
../testcases/packages/1605_synaptic,2,Eager Action,multiple actions,action,"['enter', 'and click']","enter ""2ping"" and click on ""Search"""
../testcases/packages/1605_synaptic,3,Eager Action,multiple actions,action,"[', look', '. Click', 'Click']","In the search result, look for package ""2ping"". Click on the checkbox left of the name"
../testcases/packages/1605_synaptic,3,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"" button"
../testcases/packages/1605_synaptic,3,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"""
../testcases/packages/1605_synaptic,3,Eager Action,multiple actions,action,"['Check', 'Then click']","Check the different properties. Then click on ""Close"""
../testcases/packages/1605_synaptic,4,Eager Action,multiple actions,action,"[', look', '. Click', 'Click']","In the search result, look for package ""2ping"". Click on the checkbox left of the name"
../testcases/packages/1605_synaptic,4,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"" button"
../testcases/packages/1605_synaptic,4,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"""
../testcases/packages/1605_synaptic,5,Eager Action,multiple actions,action,"[', look', '. Click', 'Click']","In the search result, look for package ""2ping"". Click on the checkbox left of the name"
../testcases/packages/1605_synaptic,5,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"" button"
../testcases/packages/1605_synaptic,5,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"""
../testcases/packages/1605_synaptic,6,Eager Action,multiple actions,action,"[', look', '. Click', 'Click']","In the search result, look for package ""2ping"". Click on the checkbox left of the name"
../testcases/packages/1605_synaptic,6,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"" button"
../testcases/packages/1605_synaptic,6,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"""
../testcases/packages/1605_synaptic,6,Eager Action,multiple actions,action,"[', look', '. Click', 'Click']","In the search result, look for package ""2ping"". Click on the checkbox left of the name"
../testcases/packages/1605_synaptic,6,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"" button"
../testcases/packages/1605_synaptic,6,Eager Action,multiple actions,action,"['Click', '""Apply']","Click on ""Apply"""
../testcases/packages/1605_synaptic,7,Eager Action,multiple actions,action,"['and check', 'Then click']","Select tab ""Other Software"" and check the box ""Canonical Partners"". Then click ""Close"""
../testcases/packages/1610_Xfce4 Assistive Technologies,0,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse pointer to the Applications Menu icon and click it
../testcases/packages/1610_Xfce4 Assistive Technologies,0,Eager Action,multiple actions,action,"['Point', 'and click']","Point your mouse cursor to the 'Accessibility' icon under the ""Settings Manager"" section and click it"
../testcases/packages/1610_Xfce4 Assistive Technologies,1,Eager Action,multiple actions,action,"['Point', 'and click']","Point your mouse cursor to the ""Keyboard"" tab and click it"
../testcases/packages/1610_Xfce4 Assistive Technologies,1,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse cursor to the 'Mouse' tab and click it
../testcases/packages/1614_Xfburn,1,Eager Action,multiple actions,action,"['Press', '""Add']","Press the ""Add"" button (+)"
../testcases/packages/1614_Xfburn,1,Eager Action,multiple actions,action,"['Add', ', press', '""Add']","Add again new files, press the ""Add"" button (+)"
../testcases/packages/1614_Xfburn,1,Eager Action,multiple actions,action,"['Click', '""Proceed']","Click on ""Proceed to Burn"""
../testcases/packages/1614_Xfburn,2,Eager Action,multiple actions,action,"['Press', '""Add']","Press the ""Add"" button (+)"
../testcases/packages/1614_Xfburn,2,Eager Action,multiple actions,action,"['Click', '""Create']","Click on ""Create Directory"""
../testcases/packages/1614_Xfburn,2,Eager Action,multiple actions,action,"['Add', ', press', '""Add']","Add again new files, press the ""Add"" button (+)"
../testcases/packages/1614_Xfburn,2,Eager Action,multiple actions,action,"['Go', 'and write']","Go to ""Volume Name"" and write a new name"
../testcases/packages/1614_Xfburn,2,Eager Action,multiple actions,action,"['Click', '""Proceed']","Click on ""Proceed to Burn"""
../testcases/packages/1614_Xfburn,3,Eager Action,multiple actions,action,"['Go', 'and click']","Go to the top bar and click on the ""View"" menu and later on ""Refresh"""
../testcases/packages/1614_Xfburn,3,Eager Action,multiple actions,action,"['Click', '""Show']","Click on ""Show toolbar"""
../testcases/packages/1614_Xfburn,4,Eager Action,multiple actions,action,"['Go', 'and click']","Go to the top bar and click on the ""Edit"" menu and later on ""Preferences"""
../testcases/packages/1614_Xfburn,5,Eager Action,multiple actions,action,"['Go', 'and click']","Go to the top bar and click the ""Help"" menu and later ""About"""
../testcases/packages/1615_Chromium,0,Eager Action,multiple actions,action,"['Click', 'and fill']","Click on the address field and fill in ""wikipedia.org"". Press enter"
../testcases/packages/1615_Chromium,0,Eager Action,multiple actions,action,"['Click', 'Then click']","Click on the Button ""Customize and Control Chromium"" on the right of the address field. Then click on ""Bookmarks"" and ""Bookmarks this page..."""
../testcases/packages/1615_Chromium,0,Eager Action,multiple actions,action,"['Now Click', '""Customize']","Now Click on ""Customize and Control Chromium"" and ""Bookmarks"" in menu bar"
../testcases/packages/1615_Chromium,1,Eager Action,multiple actions,action,"['Hit', 'Hit enter']",Hit enter
../testcases/packages/1615_Chromium,2,Eager Action,multiple actions,action,"['Click', 'Then click']","Click on the Button ""Customize and Control Chromium"" on the right of the address field. Then click on ""Settings"""
../testcases/packages/1615_Chromium,2,Eager Action,multiple actions,action,"['Click', '""browse']","Click on ""browse the gallery"""
../testcases/packages/1615_Chromium,2,Eager Action,multiple actions,action,"['. Enter', 'Enter']","In the upper left corner is a search window. Enter ""duckduckgo"" and press enter"
../testcases/packages/1615_Chromium,2,Eager Action,multiple actions,action,"['Look', 'and click', '""add']","Look for the entry ""DuckDuckGo for Chrome"" and click on ""add to chrome"""
../testcases/packages/1615_Chromium,2,Eager Action,multiple actions,action,"['Click', '""add']","Click on ""add"""
../testcases/packages/1615_Chromium,2,Eager Action,multiple actions,action,"['"" click', '""Get']","Under ""Appearance"" click on ""Get themes"""
../testcases/packages/1615_Chromium,2,Eager Action,multiple actions,action,"['Select', 'and hover', '. Click', 'Click', '""choose']","Select a theme and hover over it. Click on ""choose theme"""
../testcases/packages/1615_Chromium,4,Eager Action,multiple actions,action,"['Click', 'Then click']","Click on the Button ""Customize and Control Chromium"" on the right of the adress field. Then click on ""Print..."""
../testcases/packages/1615_Chromium,4,Eager Action,multiple actions,action,"['and enter', '. Select', 'Select', 'Then click']","Select ""print to file"" as printer and enter ""chromium.pdf"" as filename. Select your home folder as location. Then click on ""Print"""
../testcases/packages/1615_Chromium,4,Eager Action,multiple actions,action,"['Open', 'and open']","Open your file manager and open the created file ""chromium.pdf"""
../testcases/packages/1616_Xfce4-mixer tests,0,Eager Action,multiple actions,action,"['Point', 'and click']",Point your mouse pointer to the Applications Menu icon and click it
